name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,2080,4347908527,,-111.9246496,33.4365124,-1,motorway,,2080,
,2081,4347908526,,-111.9104511,33.4364984,0,motorway,,,
,2082,4347911301,,-111.9279160,33.3637610,0,secondary,,,
,2083,4347911302,,-111.9277950,33.3637611,0,secondary,,,
,2084,4347911303,,-111.9120783,33.3637652,0,secondary,,,
,2085,41501587,signal,-111.9112330,33.3637652,0,secondary,,,
,2086,41501573,signal,-111.9199210,33.3637680,0,secondary,,,
,2087,4347911306,,-111.9192860,33.3637682,0,secondary,,,
,2088,4347911305,,-111.9205508,33.3637673,0,secondary,,,
,2089,5163166704,,-111.9100804,33.3758190,0,secondary,,,
,2090,4347911315,,-111.9113132,33.3727903,0,secondary,,,
,2091,41638585,signal,-111.9113066,33.3722474,0,secondary,,,
,2092,4347911298,,-111.9112405,33.3599891,0,secondary,,,
,2093,41638596,signal,-111.9112410,33.3597199,0,secondary,,,
,2094,4347911297,,-111.9112391,33.3594290,0,secondary,,,
,2095,4347911313,,-111.9113014,33.3717098,0,secondary,,,
,2096,41638587,signal,-111.9112890,33.3694140,0,secondary,,,
