"name","node_id","osm_node_id","x_coord","y_coord","zone_id","TAZ_ID","geometry","boundary_geometry","notes"
"810000","1","","-111.95857402769855","33.32929064666485","1","810000","POINT (-111.95857402769855 33.32929064666485)","POLYGON ((-111.94561599998669 33.32758200026024, -111.94562599994148 33.32830499939837, -111.94598199992183 33.32830400065089, -111.94615300025097 33.32829099976405, -111.94632499932949 33.32826799923545, -111.9466739993323 33.32818999963915, -111.94692600030656 33.32814899954101, -111.94722499957447 33.32811100002405, -111.94739599960805 33.32811099932031, -111.94754300044814 33.32812499993778, -111.94765299990898 33.32814199971846, -111.94769899985293 33.328149000006896, -111.94788000031242 33.32816999989166, -111.94802199934415 33.32817900026222, -111.94820399957527 33.32817800017072, -111.94836600005493 33.32816500032546, -111.94854000014561 33.328137999798095, -111.9487449996616 33.32808599986838, -111.94892299962105 33.32802400023176, -111.94895399992961 33.32801299931506, -111.9491199997113 33.3279379997177, -111.9492660009421 33.327857999702, -111.94941600030505 33.32775899922786, -111.94950199957003 33.327692000400674, -111.94957800004458 33.327638000647575, -111.94970500051163 33.32756000065043, -111.94985300000664 33.32748400033892, -111.94986800027631 33.327474999873886, -111.95000799927789 33.32741599983189, -111.95005599960197 33.32739900034482, -111.95014799976725 33.32736700060392, -111.95032899982216 33.327317000026426, -111.95051300057044 33.327283000284496, -111.95049100049536 33.327176000104856, -111.95063100072089 33.327163999693056, -111.9508939999266 33.32716299963859, -111.95090699920404 33.32716299966315, -111.95092600010928 33.3271639998419, -111.95094000019715 33.32716600050296, -111.95095899973856 33.327169000691285, -111.95097330657605 33.32717257656819, -111.9509747117214 33.327173000890106, -111.95097611901402 33.32717342250623, -111.95097752201217 33.32717384953385, -111.95097892286525 33.32717428467753, -111.95098032049802 33.32717472523243, -111.950981715985 33.32717517209991, -111.9509831071779 33.32717562528062, -111.95098449729913 33.327176084773626, -111.95098588312665 33.32717655148157, -111.95098726573386 33.32717702360071, -111.9509886461953 33.32717750203245, -111.95099002343677 33.32717798677711, -111.95099139638418 33.32717847783499, -111.95099276718614 33.3271789761072, -111.95099413476781 33.327179479790615, -111.95099549912955 33.327179989786906, -111.95099685919683 33.3271805051947, -111.9509982171187 33.32718102781684, -111.95099957074646 33.327181556752194, -111.95100092115395 33.327182091098734, -111.9510022683415 33.32718263175819, -111.9510036123091 33.32718317873054, -111.95100495198263 33.327183732016145, -111.95100628843586 33.32718429071291, -111.95100762059539 33.32718485662461, -111.95100894953461 33.327185427947505, -111.95101027525354 33.327186004681586, -111.95101159667877 33.32718658863062, -111.95101291488366 33.327187177990815, -111.95101422879452 33.32718777366425, -111.95101553841094 33.327188374749156, -111.95101684480741 33.32718898214699, -111.95101814690945 33.327189594956316, -111.95101944579193 33.32719021498027, -111.95102073930546 33.32719083951429, -111.95102202959907 33.327191470361235, -111.95102331559859 33.32719210752138, -111.95102459837783 33.32719275009273, -111.95102587578884 33.32719339897758, -111.95102714890544 33.32719405327393, -111.9510284188021 33.327194713883216, -111.95102968333018 33.32719537990427, -111.95103094463796 33.327196051336514, -111.95103220057756 33.32719672908226, -111.9510334522227 33.327197412239514, -111.95103469957343 33.32719810080827, -111.95103594263007 33.32719879569022, -111.95103718139228 33.32719949598367, -111.95103841586005 33.32720020168863, -111.95103964495928 33.32720091280536, -111.95104086976441 33.32720163023532, -111.95104208920098 33.32720235307705, -111.95104330434313 33.32720308133031, -111.95104451519083 33.32720381499504, -111.95104572174411 33.32720455407124, -111.95104692292882 33.327205298559264, -111.95104811874496 33.32720604845909, -111.95104931026704 33.32720680467214, -111.95105049642017 33.32720756539522, -111.95105167827889 33.327208331529796, -111.95105285476937 33.32720910397792, -111.95105402589094 33.32720988093611, -111.9510551927181 33.327210663305756, -111.95105635417667 33.32721145108724, -111.95105751026666 33.32721224428052, -111.95105866206225 33.32721304288527, -111.95105980741474 33.32721384600039, -111.95106094847318 33.32721465542873, -111.95106208416269 33.32721546936716, -111.95106321448327 33.327216287815645, -111.95106433943565 33.32721711257767, -111.95106545901909 33.32721794184973, -111.95106657323396 33.32721877653362, -111.95106768207991 33.327219615727564, -111.95106878555728 33.32722046033333, -111.95106988259195 33.327221310351156, -111.95107097533185 33.327222164878776, -111.95107206162865 33.32722302391676, -111.95107314363105 33.32722388836626, -111.95107421919072 33.327224758227835, -111.95107528938146 33.32722563259949, -111.95107635312917 33.32722651148153, -111.95107741150827 33.32722739577536, -111.95107846451846 33.32722828457926, -111.95107951215972 33.32722917789324, -111.95108055335828 33.32723007661932, -111.95108158918792 33.327230979855464, -111.95108261857446 33.32723188760198, -111.95108364151794 33.32723279985888, -111.95108466016701 33.327233717527285, -111.95108567129851 33.32723463880464, -111.9510866781356 33.32723556549349, -111.95108767745546 33.32723649669301, -111.95108867140603 33.32723743150089, -111.95108965891392 33.32723837172088, -111.95109064105284 33.32723931645093, -111.95109161674873 33.32724026569136, -111.95109258600118 33.32724121854045, -111.95109354881092 33.32724217680165, -111.95109450625138 33.327243138671186, -111.95109545724878 33.32724410505109, -111.9510964018031 33.3272450759414, -111.95109733991434 33.32724605134208, -111.95109827158218 33.327247030351415, -111.95109919680695 33.32724801387111, -111.95110011666277 33.327249001900896, -111.95110102900142 33.32724999444137, -111.9511019348966 33.32725099059047, -111.95110283542253 33.32725199034797, -111.95110372843122 33.32725299461611, -111.95110461607102 33.327254003394366, -111.95110549619322 33.32725501578155, -111.95110636987201 33.32725603177741, -111.95110723710773 33.327257052283635, -111.95110809790039 33.32725807730024, -111.95110895117512 33.32725910502408, -111.95110979908092 33.32726013725801, -111.95111063946914 33.3272611731009, -111.9511114734143 33.32726221345415, -111.95111230091568 33.327263256514364, -111.95111312089986 33.327264304085254, -111.9511139344406 33.327265355264785, -111.9511147415379 33.32726641005298, -111.95111554111766 33.32726746845016, -111.95111633425398 33.32726853045597, -111.95111712094689 33.32726959607042, -111.9511179001222 33.32727066529388, -111.95111867177995 33.32727173812625, -111.95264704082852 33.32726740671893, -111.9502683332872 33.334438778913764, -111.95095052533406 33.334435572638455, -111.95332781648543 33.3272654736675, -111.95389392910465 33.325557840294856, -111.95441700006427 33.32398799980478, -111.95468700056676 33.32328500043675, -111.9557570005272 33.3201240002062, -111.95576791518114 33.32008331383927, -111.95856138311154 33.32010055398732, -111.95869100031675 33.32010299986192, -111.95882701841113 33.32010219002111, -111.95942554127454 33.320105874591405, -111.96032200003654 33.32011200020818, -111.96032289723554 33.32009764540163, -111.96032644479034 33.32009753955542, -111.96033838166919 33.32009717557343, -111.96035031854483 33.32009680527827, -111.96036225434314 33.32009642867029, -111.96037419013773 33.32009604484741, -111.96038612592862 33.32009565380962, -111.96039806064219 33.32009525645899, -111.96040999642658 33.32009485279481, -111.96042193005911 33.320094441916474, -111.960433864762 33.32009402382285, -111.96044579838755 33.32009359941642, -111.96045773200939 33.32009316779507, -111.96046966562794 33.320092729860534, -111.96048159816915 33.32009228561319, -111.96049353070664 33.320091834150944, -111.9605054632404 33.320091375473766, -111.96051739469681 33.3200909104838, -111.96052932614947 33.320090438278925, -111.96054125652479 33.32008995976122, -111.96055318797085 33.32008947492994, -111.96056511833868 33.320088981982444, -111.9605770476296 33.320088483623834, -111.96058897691677 33.32008797805031, -111.96060090620017 33.32008746526189, -111.9606128344062 33.32008694616066, -111.96062476260848 33.32008641984452, -111.96063669080743 33.32008588721519, -111.96064861792857 33.32008534737131, -111.96066054504638 33.320084801214286, -111.96067247108682 33.32008424874443, -111.96068439712302 33.32008368815795, -111.9606963220823 33.320083122160355, -111.96070824811184 33.32008254894749, -111.9607201719895 33.320081968520505, -111.96073209693786 33.320081381779914, -111.96074401973434 33.32008078782519, -111.96075594360153 33.320080187556904, -111.96076786639084 33.32007958007407, -111.96077978810277 33.32007896627847, -111.96079170981089 33.32007834526792, -111.96080363151566 33.32007771794421, -111.96081555214302 33.32007708430768, -111.96082747169206 33.3200764425549, -111.96083939123818 33.320075795390665, -111.9608513107805 33.32007514101152, -111.96086322924494 33.320074479417826, -111.960875147706 33.320073811510966, -111.9608870650892 33.320073136389595, -111.96089890944097 33.32007247031028, -111.96091075379621 33.32007181144359, -111.9609225992285 33.32007115888744, -111.96093444573788 33.32007051264183, -111.96094629225072 33.32006987360884, -111.96095813876703 33.320069241788474, -111.96096998636044 33.32006861627864, -111.96098183503089 33.320067997079356, -111.9609936826308 33.32006738509309, -111.9610055323823 33.32006678031868, -111.96101738213682 33.32006618185517, -111.96102923189439 33.320065589702594, -111.96104108165544 33.32006500476265, -111.96105293356766 33.32006442613285, -111.9610647844093 33.32006385471608, -111.96107663632851 33.32006329051154, -111.96108848825077 33.320062732617906, -111.96110034125014 33.32006218103483, -111.96111219425302 33.32006163666438, -111.96112404833345 33.32006109950617, -111.96113590241696 33.32006056865886, -111.96114775650351 33.32006004412248, -111.96115961166765 33.32005952679835, -111.96117146683532 33.32005901668684, -111.9611833230801 33.320058512885865, -111.96119517932797 33.32005801539581, -111.96120703557938 33.32005752511837, -111.9612188929079 33.320057041151486, -111.96123075023996 33.320056564397206, -111.96124260757558 33.32005609485555, -111.96125446598832 33.32005563162445, -111.96126632440418 33.32005517470425, -111.96127818282356 33.320054724996695, -111.96129004232054 33.32005428250135, -111.96130190182063 33.32005384631696, -111.96131376132384 33.32005341644345, -111.96132562190462 33.3200529937822, -111.961337482489 33.32005257833359, -111.96134934307648 33.32005216919587, -111.96136120474112 33.32005176636869, -111.96137306640934 33.32005137075415, -111.96138492808113 33.32005098235222, -111.96139678975604 33.3200506002612, -111.96140865250814 33.32005022448072, -111.96142051526378 33.320049855912856, -111.96143237802305 33.320049494557644, -111.9614442418595 33.32004913951295, -111.96145610569906 33.32004879077916, -111.96146796954223 33.32004844925802, -111.96147983338898 33.32004811494947, -111.96149169831294 33.32004778695147, -111.96150356324051 33.32004746616611, -111.9615154281712 33.320047151691625, -111.96152729310505 33.320046843528075, -111.96153915911657 33.32004654257677, -111.96155102405764 33.32004624883848, -111.96156289007594 33.32004596141073, -111.9615747571719 33.32004568119519, -111.96158662319696 33.320045407290976, -111.96159849029925 33.32004513969728, -111.96161035633159 33.320044880218305, -111.96162222344067 33.32004462614814, -111.96163409055339 33.32004437929061, -111.96164595874379 33.320044139645304, -111.96165782586331 33.320043906311305, -111.96166969406056 33.32004368018955, -111.96168156226098 33.32004346037872, -111.96169343046503 33.32004324778051, -111.96170529867229 33.32004304149321, -111.96171716688319 33.320042842418545, -111.96172903617133 33.3200426496544, -111.9617409043891 33.32004246410328, -111.9617527736841 33.320042284862645, -111.96176464298277 33.32004211283467, -111.96177651228466 33.320041947117595, -111.96178838159021 33.32004178861317, -111.96180025089895 33.32004163641963, -111.96181212128543 33.320041491438346, -111.96182399060109 33.32004135276834, -111.96183586099447 33.32004122131059, -111.96184773031703 33.320041096164125, -111.96185960071732 33.32004097822991, -111.96187147112083 33.32004086660663, -111.96188334152804 33.320040762195944, -111.9618952119385 33.320040664096176, -111.96190708235262 33.32004057320905, -111.96191895277047 33.32004048953454, -111.96193082319108 33.32004041126924, -111.96194269361588 33.320040341118265, -111.96195456404391 33.32004027727821, -111.96196643447517 33.320040219749075, -111.96197830598423 33.32004016943215, -111.96199017642296 33.32004012632826, -111.96200204686444 33.32004008863357, -111.9620139183842 33.320040059052815, -111.96202578883316 33.32004003578339, -111.96203766035941 33.320040018824464, -111.96204953081536 33.320040009078554, -111.96206140234911 33.320040006544886, -111.96207327281205 33.32004001032254, -111.96208514327829 33.32004002041109, -111.96209701482232 33.32004003771187, -111.96210888529603 33.32004006222568, -111.96212075684707 33.32004009305, -111.96213262732782 33.32004013108734, -111.96214449781186 33.3200401754356, -111.9621563682992 33.320040226094754, -111.96216823986435 33.32004028396617, -111.9621801103592 33.3200403490506, -111.96223783565452 33.32004070300591, -111.96225000056126 33.32004099971787, -111.96291399987842 33.320044999621494, -111.96291400022322 33.320127000294434, -111.96291632019248 33.32012701385834, -111.9629163214218 33.320127307818815, -111.9630963575042 33.320128399378106, -111.96309614332883 33.32004046726664, -111.96324632040094 33.32004138671451, -111.96325981173449 33.320043635957255, -111.96326002062888 33.32012940844931, -111.963262039862 33.320129421217814, -111.96326300009183 33.32018800023763, -111.9632710001307 33.32288899983304, -111.96327399988286 33.32360699972507, -111.96327300013353 33.32446299936584, -111.96327599978311 33.32590899990036, -111.96327799946434 33.32656000024008, -111.96328000011978 33.32712399989642, -111.96329331834774 33.327123881281615, -111.9632933252596 33.327126774897316, -111.9662506549397 33.327105544789454, -111.96649599993509 33.32710400026046, -111.96769199994876 33.327097999845314, -111.96781899996108 33.32709599990096, -111.9678450006421 33.32709600001255, -111.97174199974097 33.327069000490596, -111.97207400017278 33.32706799982768, -111.97223299979004 33.32706600003023, -111.97223982756209 33.32706683196828, -111.97220735624055 33.33436500077072, -111.97204699930926 33.33436500023257, -111.97180399962615 33.33436500013111, -111.9714570000375 33.33437299953181, -111.97060199948645 33.33439999967859, -111.96997300051238 33.33443199998075, -111.96955199992802 33.334465000693946, -111.96892000012294 33.33449399962918, -111.96849999958452 33.33451899991622, -111.96828599978107 33.334525000700495, -111.96665800046084 33.33450799921838, -111.96436999981896 33.33451900004752, -111.96432599923087 33.33451899980547, -111.96426999945949 33.33451900054016, -111.96379500044372 33.334525000462456, -111.96345100037071 33.3345220006416, -111.96310700028165 33.33452500080503, -111.96291399976091 33.33452799979281, -111.96235099992977 33.33453499988141, -111.96031399980713 33.33454100021683, -111.95860500082681 33.33455000022543, -111.95431400035102 33.33456899989826, -111.95081500001402 33.3345810003751, -111.9494439993771 33.334587000056956, -111.94564099922853 33.3346030004818, -111.9445050003454 33.33461499975222, -111.94326200005148 33.334616999807906, -111.94251800092839 33.33461899999295, -111.94261699931266 33.334029000154956, -111.94277499942145 33.33308400003104, -111.94277699925355 33.333071999536244, -111.94299900040389 33.332548999902656, -111.94394200049476 33.33137799995032, -111.94430299965252 33.33079600022473, -111.94463699962125 33.33002499970931, -111.94499000004835 33.329087999951774, -111.94533699975663 33.32816600054176, -111.9454880003022 33.327764999756056, -111.94556600025035 33.32769500007698, -111.94561599998669 33.32758200026024))"," "
"810100","2","","-111.92234488535459","33.32935351748038","2","810100","POINT (-111.92234488535459 33.32935351748038)","POLYGON ((-111.89359975267273 33.32757419840043, -111.89366399992724 33.327573000205945, -111.8937169999869 33.32757100007555, -111.8939770004248 33.32756800002446, -111.89402099993048 33.32756699993062, -111.89553200026732 33.32754600003462, -111.89965000002502 33.32748999988251, -111.8999670000114 33.327485000485254, -111.90061900024513 33.327475999794196, -111.90084000004762 33.32747300017226, -111.9010710001413 33.32746999960961, -111.901671999498 33.32746200051137, -111.90239299950068 33.32745199971338, -111.90374200010199 33.327442000340014, -111.90843847511002 33.3273874611194, -111.91116929789831 33.32736062351237, -111.91129243284541 33.32735592012014, -111.91130500034107 33.32735600001455, -111.9119489998875 33.327355999991035, -111.912293999261 33.32735599998988, -111.91266100035371 33.32735599974198, -111.91598700012327 33.327356000245985, -111.91714700083588 33.327356000274946, -111.91754899973273 33.327355999873554, -111.91820599966125 33.32735599978172, -111.91952299976911 33.327360999961385, -111.91961100003779 33.32735599967444, -111.91971299963194 33.327350999884324, -111.91971239319378 33.32727142403534, -111.9197131128701 33.32727141319707, -111.91971667580516 33.32727136712194, -111.91972023766631 33.32727132735875, -111.9197237995277 33.32727129480925, -111.91972736246349 33.32727126947334, -111.91969609220232 33.32367698370052, -111.92051200016179 33.323675999891286, -111.92146399987249 33.32367600014012, -111.92802599993877 33.32367399993513, -111.92802594136927 33.32366962118695, -111.92804975738952 33.32366960908811, -111.92799112045013 33.32012599984843, -111.92804099964074 33.32012599980049, -111.9281580001158 33.320127999870984, -111.93029699977042 33.320126000008436, -111.93263599921927 33.32012299998271, -111.93395200063544 33.32012099967553, -111.93425800002544 33.32011899999078, -111.93685199971048 33.3201169996521, -111.93696400017592 33.320116999439, -111.9369679999116 33.320542999605024, -111.93697400017496 33.32107800030433, -111.93699300031696 33.32268300015663, -111.93699600028852 33.3229329998309, -111.93699800047231 33.32311900005996, -111.936995000025 33.3232880000675, -111.93699200009307 33.323412999728276, -111.93699200020735 33.323431999876, -111.93699199979842 33.32345800007812, -111.9369909996366 33.323485000451484, -111.93698999947395 33.32351199992298, -111.93698799955733 33.323540000467375, -111.93698599963925 33.323568000109894, -111.93698399948782 33.32359499974454, -111.93698099958078 33.32362300045198, -111.93697700075857 33.3236509995191, -111.94067299966001 33.32361500007045, -111.94102299996109 33.32363299971213, -111.94138699989793 33.32360799975894, -111.94538999952219 33.3235689995686, -111.94557099988299 33.32356799996122, -111.94558330578695 33.32356786003598, -111.94558809495996 33.32727067271793, -111.94575591285975 33.32727081568143, -111.94561599998669 33.32758200026024, -111.94556600025035 33.32769500007698, -111.9454880003022 33.327764999756056, -111.94533699975663 33.32816600054176, -111.94499000004835 33.329087999951774, -111.94463699962125 33.33002499970931, -111.94430299965252 33.33079600022473, -111.94394200049476 33.33137799995032, -111.94299900040389 33.332548999902656, -111.94277699925355 33.333071999536244, -111.94277499942145 33.33308400003104, -111.94261699931266 33.334029000154956, -111.94251800092839 33.33461899999295, -111.9413470000152 33.334621000144615, -111.93963599933903 33.33462600013408, -111.9390149999054 33.33462799981323, -111.9381009999814 33.33463099950934, -111.93728299957422 33.33463200001592, -111.93701800032547 33.33463400044671, -111.93584500035577 33.3346380004658, -111.93432499989497 33.33464200044924, -111.93330300000561 33.33464299997224, -111.93265899967368 33.33464399980189, -111.93188399979086 33.33464599979256, -111.93054499989184 33.334648999737425, -111.92840799968583 33.33465600014758, -111.92836199987204 33.33465599997867, -111.92617300043679 33.33466800021534, -111.92484800017438 33.334678999940685, -111.92408900052844 33.33468100073685, -111.92337899994021 33.33468299966716, -111.92221999923756 33.334688000113594, -111.92088600061598 33.33470399948597, -111.91978099999056 33.33470199963283, -111.91925699973079 33.33470199994341, -111.91546300023634 33.334667000172146, -111.91305500006828 33.3346459993582, -111.91219000021212 33.334628999948, -111.91148599984675 33.33462299959586, -111.91116000063619 33.33464299921671, -111.91098400077912 33.33464999944679, -111.91024499975696 33.3346420003617, -111.90950999941326 33.33464599988743, -111.90783299976792 33.334665999367374, -111.90625300005955 33.33468199968116, -111.90411600060749 33.33470199973131, -111.90290199950927 33.33471600016168, -111.90115599993005 33.33473600011533, -111.89765399962037 33.334775000600956, -111.8960389997649 33.334795000006416, -111.89562600039393 33.334815000284266, -111.89447199949974 33.33488200002068, -111.89364399976851 33.33490200001474, -111.89345300001456 33.334906999662394, -111.89340336244405 33.334907963330096, -111.89340062143475 33.33481334458269, -111.89340311629235 33.33472263035439, -111.89322295571458 33.334724518043764, -111.89324057919511 33.33408399273083, -111.89342073845398 33.334082105015135, -111.89359975267273 33.32757419840043))"," "
"810400","3","","-111.94838873006022","33.32731187952501","3","810400","POINT (-111.94838873006022 33.32731187952501)","MULTIPOLYGON (((-111.96325981173449 33.320043635957255, -111.96324632040094 33.32004138671451, -111.96325980628534 33.32004146912454, -111.96325981173449 33.320043635957255)), ((-111.95869100031675 33.32010299986192, -111.95856138311154 33.32010055398732, -111.95882701841113 33.32010219002111, -111.95869100031675 33.32010299986192)), ((-111.96032200003654 33.32011200020818, -111.95942554127454 33.320105874591405, -111.95956212835013 33.32010671480052, -111.95957407189037 33.32010678461731, -111.95958601650158 33.32010684812057, -111.95959796110928 33.32010690440889, -111.95960990571389 33.32010695438401, -111.95962185031499 33.32010699714424, -111.95963379491297 33.32010703359126, -111.95964573950744 33.320107062823375, -111.95965768409881 33.32010708574231, -111.95966962868665 33.32010710144632, -111.95968157327096 33.32010710993543, -111.9596935178526 33.32010711301304, -111.95970546243025 33.320107107974025, -111.95971740700479 33.32010709662185, -111.95972935157623 33.32010707895645, -111.9597412961441 33.32010705407615, -111.95975324070888 33.320107022882645, -111.95976518527009 33.32010698447424, -111.95977712982776 33.32010693885091, -111.95978907438227 33.32010688691442, -111.9598010178596 33.32010682866509, -111.95981296240743 33.32010676320047, -111.95982490695168 33.32010669052095, -111.9598368514928 33.32010661152823, -111.95984879495674 33.32010652622269, -111.95986073949113 33.32010643370186, -111.95987268402195 33.32010633396612, -111.95988462747557 33.32010622791758, -111.95989657092603 33.320106115555824, -111.95990851544651 33.32010599507707, -111.95992045889025 33.32010586918722, -111.95993240233038 33.32010573608246, -111.95994434576689 33.320105595762776, -111.95995628920025 33.320105449129926, -111.95996823263 33.32010529528215, -111.95998017498253 33.32010513512155, -111.95999211840595 33.320104968647385, -111.96000406075125 33.32010479405697, -111.96001600416787 33.3201046140547, -111.96002794650639 33.32010442593618, -111.96003988884215 33.32010423240617, -111.96005183117384 33.32010403075956, -111.96006377242875 33.320103823701835, -111.96007571475363 33.32010360852709, -111.9600876560017 33.32010338794127, -111.96009959831976 33.32010315923844, -111.96011153956098 33.32010292512451, -111.96012348079815 33.32010268289395, -111.96013542095805 33.32010243435056, -111.96014736218879 33.32010217949362, -111.96015930234182 33.32010191742215, -111.96017124249165 33.320101649037476, -111.96018318263782 33.320101373437886, -111.96019512278079 33.32010109152511, -111.96020706292008 33.32010080239743, -111.96021900198163 33.320100506055205, -111.96023094104 33.320100203399804, -111.9602428800951 33.32009989443119, -111.96025481914654 33.32009957824768, -111.9602667571207 33.32009925575135, -111.96027869509116 33.3200989260401, -111.96029063305795 33.32009858911395, -111.96030257102151 33.32009824587463, -111.96031450790777 33.32009789632248, -111.96032289723554 33.32009764540163, -111.96032200003654 33.32011200020818)), ((-111.96225000056126 33.32004099971787, -111.96223783565452 33.32004070300591, -111.9629161232129 33.32004486086781, -111.96291632019248 33.32012701385834, -111.96291400022322 33.320127000294434, -111.96291399987842 33.320044999621494, -111.96225000056126 33.32004099971787)), ((-111.9455709719708 33.32356478984373, -111.94558330151074 33.32356466884912, -111.94558330578695 33.32356786003598, -111.94557099988299 33.32356799996122, -111.9455709719708 33.32356478984373)), ((-111.95433097584983 33.32423947597851, -111.9557088043445 33.32008294829603, -111.95576791518114 33.32008331383927, -111.9557570005272 33.3201240002062, -111.95468700056676 33.32328500043675, -111.95441700006427 33.32398799980478, -111.95389392910465 33.325557840294856, -111.95433097584983 33.32423947597851)), ((-111.9662506549397 33.327105544789454, -111.97223300931051 33.3270623841304, -111.97223299979004 33.32706600003023, -111.97207400017278 33.32706799982768, -111.97174199974097 33.327069000490596, -111.9678450006421 33.32709600001255, -111.96781899996108 33.32709599990096, -111.96769199994876 33.327097999845314, -111.96649599993509 33.32710400026046, -111.9662506549397 33.327105544789454)), ((-111.96326300009183 33.32018800023763, -111.963262039862 33.320129421217814, -111.96327638608246 33.32012950961541, -111.96329331834774 33.327123881281615, -111.96328000011978 33.32712399989642, -111.96327799946434 33.32656000024008, -111.96327599978311 33.32590899990036, -111.96327300013353 33.32446299936584, -111.96327399988286 33.32360699972507, -111.9632710001307 33.32288899983304, -111.96326300009183 33.32018800023763)), ((-111.94562599994148 33.32830499939837, -111.94561599998669 33.32758200026024, -111.94575591285975 33.32727081568143, -111.95014805675919 33.327274480544496, -111.95031513698358 33.327230559524594, -111.95040849381762 33.32718818403592, -111.95040403855542 33.3271638352077, -111.95092408964435 33.32716236735443, -111.95092556559135 33.32716255811196, -111.95092704046667 33.327162755181824, -111.95092851319653 33.32716295946602, -111.95092998592924 33.327163170963956, -111.95093145544197 33.32716338877479, -111.9509329249572 33.327163612897635, -111.95093439232697 33.327163844234825, -111.95093585862507 33.32716408188436, -111.95093732277772 33.32716432674818, -111.95093878585871 33.327164577924336, -111.9509402467939 33.32716483541309, -111.95094170665777 33.32716510011589, -111.95094316437584 33.327165371131315, -111.9509446210226 33.32716564936077, -111.95094607444906 33.327165933001396, -111.95094752680455 33.327166224757796, -111.95094897808805 33.3271665219248, -111.95095042615193 33.32716682630643, -111.95095187314416 33.32716713700036, -111.95095331691681 33.32716745490894, -111.95095475961779 33.32716777912981, -111.95095620017298 33.327168109663326, -111.95095763858234 33.327168446509425, -111.95095907377214 33.32716879057015, -111.95096050789026 33.32716914094323, -111.95096193986258 33.32716949762889, -111.95096336861495 33.32716986062746, -111.95096479522189 33.32717023084039, -111.95096621968266 33.3271706064642, -111.95096764092385 33.327170989302644, -111.95096906109372 33.327171379355114, -111.95097047696918 33.3271717748191, -111.95097189177297 33.327172176595354, -111.95097330657605 33.32717257656819, -111.95095899973856 33.327169000691285, -111.95094000019715 33.32716600050296, -111.95092600010928 33.3271639998419, -111.95090699920404 33.32716299966315, -111.9508939999266 33.32716299963859, -111.95063100072089 33.327163999693056, -111.95049100049536 33.327176000104856, -111.95051300057044 33.327283000284496, -111.95032899982216 33.327317000026426, -111.95014799976725 33.32736700060392, -111.95005599960197 33.32739900034482, -111.95000799927789 33.32741599983189, -111.94986800027631 33.327474999873886, -111.94985300000664 33.32748400033892, -111.94970500051163 33.32756000065043, -111.94957800004458 33.327638000647575, -111.94950199957003 33.327692000400674, -111.94941600030505 33.32775899922786, -111.9492660009421 33.327857999702, -111.9491199997113 33.3279379997177, -111.94895399992961 33.32801299931506, -111.94892299962105 33.32802400023176, -111.9487449996616 33.32808599986838, -111.94854000014561 33.328137999798095, -111.94836600005493 33.32816500032546, -111.94820399957527 33.32817800017072, -111.94802199934415 33.32817900026222, -111.94788000031242 33.32816999989166, -111.94769899985293 33.328149000006896, -111.94765299990898 33.32814199971846, -111.94754300044814 33.32812499993778, -111.94739599960805 33.32811099932031, -111.94722499957447 33.32811100002405, -111.94692600030656 33.32814899954101, -111.9466739993323 33.32818999963915, -111.94632499932949 33.32826799923545, -111.94615300025097 33.32829099976405, -111.94598199992183 33.32830400065089, -111.94562599994148 33.32830499939837)))"," "
